asin,date,manufacturer,price,rank,average_rate,num_of_rate,review_url
B00VSJOTDQ,,ESS,28630.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00VSJOTDQ&atag=kyoheikoga04-22&exp=2016-06-29T10%3A30%3A26Z&v=2&sig=6mQiB1Ew8IL3B%2F5aPedxg87n%2BjNOxBo9nZS96mj2noU%3D
B0178WJN1Y,,META WATCH LTD,28264.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0178WJN1Y&atag=kyoheikoga04-22&exp=2016-06-29T10%3A30%3A29Z&v=2&sig=LvZUWR3TpZbBte%2FCdQYMabVk8%2FSQfXNw8mq5yuyk8cQ%3D
B0179DUUGY,,"Shenzhen Yoluke Technology Co., Limited",28000.0,1340537.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0179DUUGY&atag=kyoheikoga04-22&exp=2016-06-29T10%3A30%3A31Z&v=2&sig=hY2NNoE9dOqtibFldyKDDg85bx3Jaxag472739Sv%2F8g%3D
B0103HU47S,,Pebble,29800.0,691204.0,5.0,1,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0103HU47S&atag=kyoheikoga04-22&exp=2016-06-29T10%3A30%3A35Z&v=2&sig=SFXG4GPWELh96bVtw%2FJi%2FT9Kgh%2B5hdM3xc76H1XNb40%3D
B0178WNIKG,,Omate,29800.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0178WNIKG&atag=kyoheikoga04-22&exp=2016-06-29T10%3A30%3A39Z&v=2&sig=fdUedpcDSVde8DFAcTe8%2BNw2tGOyoNamJvW%2BQEISVms%3D
B0178WKYIK,,king star,29137.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0178WKYIK&atag=kyoheikoga04-22&exp=2016-06-29T10%3A30%3A42Z&v=2&sig=R6gsVJC1GVGVrfsK%2F5nFjhaztt7VZULpJvteLr484e0%3D
B0178WOX0U,,TomTom,29800.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0178WOX0U&atag=kyoheikoga04-22&exp=2016-06-29T10%3A30%3A44Z&v=2&sig=%2Fu4sMrHR5ww%2Bvof64vNghwV%2B4RK%2BUBAEBa2zzm%2F3MTU%3D
B0178WQ47A,,Diesel,29800.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0178WQ47A&atag=kyoheikoga04-22&exp=2016-06-29T10%3A30%3A46Z&v=2&sig=ek0SsJRO1G7Un4iHxLmTuGIoG5FwLAd33dxQTm%2BLEuQ%3D
B0178WPCI2,,Diesel,30800.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0178WPCI2&atag=kyoheikoga04-22&exp=2016-06-29T10%3A30%3A49Z&v=2&sig=WIKppnEKTVKZj5gKBYoeL1pG%2Bq3zIQw9smaanetYBTU%3D
B01AHEDES8,,Motorola,31800.0,24919.0,3.8,34,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01AHEDES8&atag=kyoheikoga04-22&exp=2016-06-29T10%3A30%3A51Z&v=2&sig=LRk%2BgoakSO869rVLe5K3la55BM9BKrJRBlNHV%2B%2BNFQ4%3D
B01BRAJ0ZC,,Elephone,31586.0,228970.0,3.0,2,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01BRAJ0ZC&atag=kyoheikoga04-22&exp=2016-06-29T10%3A30%3A56Z&v=2&sig=nDLf9TiJnE2bmp6Ut%2BIXvJZC5zHGiohSEl7b892ShUk%3D
B00NDUZBTY,,Indigi,31230.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00NDUZBTY&atag=kyoheikoga04-22&exp=2016-06-29T10%3A31%3A00Z&v=2&sig=G4xsIfwng08t2cyw0wSh9M7ILuAVvuknqhBgXUoStl8%3D
B00LTR5HP6,,Samsung,31254.0,1528255.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00LTR5HP6&atag=kyoheikoga04-22&exp=2016-06-29T10%3A31%3A03Z&v=2&sig=XDQ5YmJd2uo6mjCDWmmHLSRe1IMY%2Fa4PsfQ%2BVRSPq%2B4%3D
B01FJAR0QM,2016-05-20,Fitbit,32188.0,18522.0,3.0,2,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01FJAR0QM&atag=kyoheikoga04-22&exp=2016-06-29T10%3A31%3A05Z&v=2&sig=drtJlFjCpv7vmMepFeNb4KWzLLyiJOZU7YzhC%2BpcvLI%3D
B00CRGO6AK,,LifeTrak,32780.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00CRGO6AK&atag=kyoheikoga04-22&exp=2016-06-29T10%3A31%3A11Z&v=2&sig=PiZCmvE4zRcoHOOEPEX9U%2BBZvMChJGX1TEEqKLXqhsE%3D
B0176F4M0K,,Motorola,32400.0,2037737.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0176F4M0K&atag=kyoheikoga04-22&exp=2016-06-29T10%3A31%3A14Z&v=2&sig=jx3ATqPIpfLOglI2bVOj%2FO0oufDCNR1BlX1%2BTNU77cU%3D
B01BHEQGHI,,株式会社フューチャーズ,32900.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01BHEQGHI&atag=kyoheikoga04-22&exp=2016-06-29T10%3A31%3A16Z&v=2&sig=KZplqXriZN3jFCs8dUqeAGdl2iDbqsxnohHzapz6CEE%3D
B0178WJBPM,,Samsung,33900.0,46097.0,5.0,1,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0178WJBPM&atag=kyoheikoga04-22&exp=2016-06-29T10%3A31%3A21Z&v=2&sig=EMu6vqqAPR7Y7FGm712guuqzOwZz06l5Yvu1ij9Zw3k%3D
B01028R05C,,Fitbit,33690.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01028R05C&atag=kyoheikoga04-22&exp=2016-06-29T10%3A31%3A26Z&v=2&sig=aU94sRz028czs5qCbo%2BcI9DPX7Vj8d0F7NR5jVEerDs%3D
B0178WMJZG,,Mira,33408.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0178WMJZG&atag=kyoheikoga04-22&exp=2016-06-29T10%3A31%3A28Z&v=2&sig=ZNhO0O3N4vyQNwvpGMBvLyan%2FLpQaGezp%2ByMdXrs%2Bdo%3D
B0178WGQK0,,LG,34800.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0178WGQK0&atag=kyoheikoga04-22&exp=2016-06-29T10%3A31%3A32Z&v=2&sig=AyO65UPeOlIKuPcxmVdOk6hzWUC5Fduw%2Bn2FQyDIt7w%3D
B00ZBAC3MM,,Mio,34580.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00ZBAC3MM&atag=kyoheikoga04-22&exp=2016-06-29T10%3A31%3A34Z&v=2&sig=csen0eXoNMTZT9gEwhyDY09hSoYH6uNfbHBdGOcK6Io%3D
B016COOLH0,,Motorola,35190.0,64619.0,3.8,34,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B016COOLH0&atag=kyoheikoga04-22&exp=2016-06-29T10%3A31%3A37Z&v=2&sig=miWf5SawbRQ%2FgcVZPP%2FVFNP5biUmIk7RtAWiPyYr4oo%3D
B019SXHB38,,Samsung,35980.0,30326.0,4.3,18,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B019SXHB38&atag=kyoheikoga04-22&exp=2016-06-29T10%3A31%3A42Z&v=2&sig=v7xZcViFyC7ADo3AdCZC22mFl7UoOSAXIhQIuNPrKAc%3D
B016MZRFO0,,モトローラ,35003.0,501126.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B016MZRFO0&atag=kyoheikoga04-22&exp=2016-06-29T10%3A31%3A47Z&v=2&sig=Suqwv9S14Iyp7F4tyZgzj%2Fff%2FYzb7m2Z%2FzKdN74bfc4%3D
B0178WMKM8,,Fitbit,35021.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0178WMKM8&atag=kyoheikoga04-22&exp=2016-06-29T10%3A31%3A50Z&v=2&sig=wuovAdJiDnVS6pXZHNjcpORI8zeSXIOaczuvtvbQKDk%3D
B014UMHGU0,,Motorola,36400.0,32220.0,3.8,34,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B014UMHGU0&atag=kyoheikoga04-22&exp=2016-06-29T10%3A31%3A53Z&v=2&sig=mDnocI%2BM7Adsrhsvj2rMcIUQQAtICAMFh%2FiHMCL2V80%3D
B01BM6LKM2,,Asustek,36900.0,478000.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01BM6LKM2&atag=kyoheikoga04-22&exp=2016-06-29T10%3A31%3A58Z&v=2&sig=fJ32lL6H8n7e6tD7Jg1yMRbfE76fOQ5cNxh8iHgtuC4%3D
B01BM67LDY,,Asustek,36400.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01BM67LDY&atag=kyoheikoga04-22&exp=2016-06-29T10%3A32%3A00Z&v=2&sig=6VXZa%2Bg4Wup31GvmjE4%2BJXhTHLQLocQ%2F1XKiDnyHAzo%3D
B00IZ5CZBO,,,36800.0,1194434.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00IZ5CZBO&atag=kyoheikoga04-22&exp=2016-06-29T10%3A32%3A02Z&v=2&sig=AUDist%2B59qus%2FHYRwvf38ar%2BZaN3N4f%2B5dJ%2FvDVoTds%3D
B00IZ5CZAU,,,36800.0,1742520.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00IZ5CZAU&atag=kyoheikoga04-22&exp=2016-06-29T10%3A32%3A05Z&v=2&sig=jBeDDi1FTV2isJMvl1iK2PazsG%2Bs1Dr6Q2wx1wd6r0Q%3D
B01GH22BJC,2016-06-30,Motorola(モトローラ),38500.0,64969.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01GH22BJC&atag=kyoheikoga04-22&exp=2016-06-29T10%3A32%3A07Z&v=2&sig=wwiwtpOTeQS49lRoGVUk4VXCBuz3tZ19CvCLqiWos84%3D
B013S20C3Q,,Pavlok,38420.0,181287.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B013S20C3Q&atag=kyoheikoga04-22&exp=2016-06-29T10%3A32%3A09Z&v=2&sig=XVmB%2BapFKr6ccJ1qaa4rSs0ubcNKOFylO1QtpMmP398%3D
B00FI1678A,,Martian Watches,39918.0,788701.0,4.0,1,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00FI1678A&atag=kyoheikoga04-22&exp=2016-06-29T10%3A32%3A12Z&v=2&sig=6qAZfgOnHiaTk%2B3X0%2BUzTIuzV13pypk8CpOd5vSTsv8%3D
B016COOLKW,,Motorola,40200.0,152063.0,3.8,34,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B016COOLKW&atag=kyoheikoga04-22&exp=2016-06-29T10%3A32%3A17Z&v=2&sig=t1ewhb3ghJ2RqFpfEhoIlaDmDag8LpT6FSQzDAABtW4%3D
B014ZZFV2C,,Huawei,40980.0,330539.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B014ZZFV2C&atag=kyoheikoga04-22&exp=2016-06-29T10%3A32%3A29Z&v=2&sig=0sPeEMAS1Wa0ZwU3gGviyEV596pwTY9jMHdZ4ZMzuBU%3D
B00N9OATPK,,SONY,40832.0,612751.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00N9OATPK&atag=kyoheikoga04-22&exp=2016-06-29T10%3A32%3A31Z&v=2&sig=Jp8mDgXkqVI0W%2BQuPnnHtZXLHJx6%2FFwzHrhobTa8tTQ%3D
B019BX83B4,2015-12-18,by Galaxy,41979.0,192578.0,4.6,16,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B019BX83B4&atag=kyoheikoga04-22&exp=2016-06-29T10%3A32%3A34Z&v=2&sig=n0fkwbQ%2F5czLBb4YnyqIahoAje0KQXUhA2MQP2%2B22%2FY%3D
B019BX83T6,2015-12-18,by Galaxy,42000.0,29626.0,4.6,16,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B019BX83T6&atag=kyoheikoga04-22&exp=2016-06-29T10%3A32%3A38Z&v=2&sig=aDjjvXW0TYDOC2Crvhp%2FieJLqecC7OnxEX%2Bb0KsBANg%3D
B017LD8KX2,,Apple Computer,43490.0,211739.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B017LD8KX2&atag=kyoheikoga04-22&exp=2016-06-29T10%3A32%3A47Z&v=2&sig=jaj5nEUlSUOqsbserGEH6LNTCKVMo6eNVPmWIadZZHE%3D
B0178WR8JS,,Asus,43348.0,755566.0,5.0,1,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0178WR8JS&atag=kyoheikoga04-22&exp=2016-06-29T10%3A32%3A50Z&v=2&sig=3kdt3iByteqJiRB%2F%2BHvXhyCs4ujU6DnkX5BLvPg3V2Q%3D
B015Z7O73I,2015-10-16,HUAWEI,44060.0,5911.0,3.9,23,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B015Z7O73I&atag=kyoheikoga04-22&exp=2016-06-29T10%3A32%3A57Z&v=2&sig=kXc%2F7ObmmoZ%2BW%2BvFZGSbkZPerQDXN39%2BaIBi8srZuOI%3D
B01DTS0PB8,2016-07-31,Motorola(モトローラ),44500.0,30243.0,4.0,1,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01DTS0PB8&atag=kyoheikoga04-22&exp=2016-06-29T10%3A33%3A02Z&v=2&sig=j2eZQNxWAlgRvJR5GQVRuHVEx%2FjU0kdBXZsfh0YezyM%3D
B01DZSKJ8Q,,T1,44014.0,2014778.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01DZSKJ8Q&atag=kyoheikoga04-22&exp=2016-06-29T10%3A33%3A07Z&v=2&sig=KvIq2lF7Hcr5OvV4FCS4ia93nZSvls0gUJSuIpnOEyo%3D
B0178WKDE0,,META WATCH LTD,44108.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0178WKDE0&atag=kyoheikoga04-22&exp=2016-06-29T10%3A33%3A10Z&v=2&sig=YaLKxjtV5%2B1Z0v6BH0sWzybJP78X6cmjoIR09d%2Fh%2B9U%3D
B016COOLIE,,Motorola,45800.0,15521.0,3.8,34,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B016COOLIE&atag=kyoheikoga04-22&exp=2016-06-29T10%3A33%3A13Z&v=2&sig=0JSaLJXSsoz2TSE03eEixAbnFm%2Bd%2BNG09MX58ixWcSk%3D
B00Y4NVYE0,,,45100.0,214785.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00Y4NVYE0&atag=kyoheikoga04-22&exp=2016-06-29T10%3A33%3A17Z&v=2&sig=u79HGZGHsSVrK1AB3mz0hZAhI4rPwVDj%2BqgOzqftWOE%3D
B01BM67LHK,,Asustek,45800.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01BM67LHK&atag=kyoheikoga04-22&exp=2016-06-29T10%3A33%3A20Z&v=2&sig=kygBs2NFuXtzh7dFRWhcGaISHJ%2FdGQSiEJICyjJCs2U%3D
B01EA8CH9Y,,Apple,46500.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01EA8CH9Y&atag=kyoheikoga04-22&exp=2016-06-29T10%3A33%3A22Z&v=2&sig=Xm%2FbMHjjFYv%2FEyveSdceTCM1ahU7hEZSR8LBKDF0ohY%3D
B01EA8O93G,,Apple,46500.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01EA8O93G&atag=kyoheikoga04-22&exp=2016-06-29T10%3A33%3A25Z&v=2&sig=TnOjcVdb1nhKVnyij4SjM4Hg8wskjx%2FQIDyc46XheAc%3D
B0178WKNXQ,,Kronoz Llc,46022.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0178WKNXQ&atag=kyoheikoga04-22&exp=2016-06-29T10%3A33%3A27Z&v=2&sig=39Czeegp6vGemIANI1FzsRvZhjXDmDuiB2YfbGFoFDw%3D
B01G1FPMUU,,Apple(アップル),46980.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01G1FPMUU&atag=kyoheikoga04-22&exp=2016-06-29T10%3A33%3A30Z&v=2&sig=Xle9t1NoITBRBUFCVOZZPcbQ9yXQjSfwmgceQKBK2DI%3D
B016COOLGQ,,Motorola,47800.0,4427.0,3.8,34,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B016COOLGQ&atag=kyoheikoga04-22&exp=2016-06-29T10%3A33%3A32Z&v=2&sig=qnLDaKYjkDYs76fPsc3Tys%2BWiXYinMs%2FYpjTc8OTydU%3D
B00SL63LCY,,Motorola,47000.0,56310.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00SL63LCY&atag=kyoheikoga04-22&exp=2016-06-29T10%3A33%3A37Z&v=2&sig=moeiXhUOhVVi965cDDr%2FK%2BX278K5nfGJstXxyp6kQBU%3D
B00OWW4HY2,,LG(エルジー),48800.0,176694.0,3.8,4,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00OWW4HY2&atag=kyoheikoga04-22&exp=2016-06-29T10%3A33%3A40Z&v=2&sig=d6Y%2Babykqvyn5r4aQNiPYSbM0uMrd3sJ9yg3J9Ucap0%3D
B01C5XTI4I,,Samsung,48700.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01C5XTI4I&atag=kyoheikoga04-22&exp=2016-06-29T10%3A33%3A45Z&v=2&sig=MrCcReo8DOSR1%2B5yyWl7k9DugW2%2FvJcTChaHvmVFwfo%3D
B0178WUO9O,,Suunto,48980.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0178WUO9O&atag=kyoheikoga04-22&exp=2016-06-29T10%3A33%3A47Z&v=2&sig=13s0BXiZQ8YGpICikQadCpibzRg6KW7v6vpC%2Br4dkOs%3D
B016COOLFC,,Motorola,49980.0,23278.0,3.8,34,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B016COOLFC&atag=kyoheikoga04-22&exp=2016-06-29T10%3A33%3A49Z&v=2&sig=h8%2BVk2OLUkQJiYAm7tBZXov3H0Y8VAnd3NBSS0zQW9Q%3D
B01EA7ZV6G,,Apple,49800.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01EA7ZV6G&atag=kyoheikoga04-22&exp=2016-06-29T10%3A33%3A54Z&v=2&sig=I8m8jBDW8dUd5EFFkirWhdjjjnGkAgYjxwxrhCdYUlI%3D
B0178WN13A,,Garmin,49800.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0178WN13A&atag=kyoheikoga04-22&exp=2016-06-29T10%3A33%3A57Z&v=2&sig=pt7JJ8atnv7meG%2BuKjn%2B%2B3n%2FsWYcQneBzoBWGy%2BalJ8%3D
B0178WMR94,,Garmin,49800.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0178WMR94&atag=kyoheikoga04-22&exp=2016-06-29T10%3A33%3A59Z&v=2&sig=gWpBEf6p006fKxIJZthh4aTUo6aKkNmLKBGegaeUkmU%3D
B0178WMXBQ,,Garmin,49800.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0178WMXBQ&atag=kyoheikoga04-22&exp=2016-06-29T10%3A34%3A01Z&v=2&sig=UcMf6IlaIx7aVkBxePx5Sr%2Fkh97OS6ikIfzVw%2F3Iwdw%3D
B0178WND24,,CASIO,50000.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0178WND24&atag=kyoheikoga04-22&exp=2016-06-29T10%3A34%3A05Z&v=2&sig=rkP6E9QPQrx7e%2Bq3wB1c0Qr3mLuXzSVfykw1p2pC54k%3D
B0169MX2WU,,Vector Watch,50558.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0169MX2WU&atag=kyoheikoga04-22&exp=2016-06-29T10%3A34%3A08Z&v=2&sig=aCspnOEO4UgZhzCtDqG4%2BfdFCqAdREsJxzLtYZ1Bm%2Bw%3D
B00YN6S16W,,Apple Watch,53470.0,1465263.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00YN6S16W&atag=kyoheikoga04-22&exp=2016-06-29T10%3A34%3A11Z&v=2&sig=aBx2osDcmzC3HlBeq23GG%2FvpStHAaZu0hJshHiGkCmQ%3D
B015Z7O0UI,2015-10-16,HUAWEI,55824.0,91807.0,3.9,23,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B015Z7O0UI&atag=kyoheikoga04-22&exp=2016-06-29T10%3A34%3A15Z&v=2&sig=X%2BebMoi%2BQh9wFTy2eWF8O35ziLtFGpjD%2FHeBA0TOqXk%3D
B0178WKSUE,,Apple Computer,55680.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0178WKSUE&atag=kyoheikoga04-22&exp=2016-06-29T10%3A34%3A20Z&v=2&sig=pzAzGLSiCzUp5%2F9kQTmEU8VZJCEf3ER1ZtfyM%2BssvK8%3D
B015R7AFVE,,V-MODA,55172.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B015R7AFVE&atag=kyoheikoga04-22&exp=2016-06-29T10%3A34%3A22Z&v=2&sig=XcF0xplEeeoN0Zf8tJuuWfHEA2IB2xgjw%2BJZQfhdUsk%3D
B015Z7O40E,2015-10-16,HUAWEI,56808.0,98731.0,3.9,23,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B015Z7O40E&atag=kyoheikoga04-22&exp=2016-06-29T10%3A34%3A25Z&v=2&sig=T0AaOOWYWXE%2BuOO65JZTUbkf25vaV8br%2BT%2FOaFEwKm4%3D
B016COOLHA,,Motorola,58605.0,142154.0,3.8,34,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B016COOLHA&atag=kyoheikoga04-22&exp=2016-06-29T10%3A34%3A29Z&v=2&sig=SWDHdfyNXOgRJ0o%2FYZQbCMecjnBhRblrVSJtz0w0ImI%3D
B01ET2OQB8,2016-04-22,by Galaxy,58697.0,78758.0,4.6,16,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01ET2OQB8&atag=kyoheikoga04-22&exp=2016-06-29T10%3A34%3A34Z&v=2&sig=0%2Bajvl%2B35XlT%2FTacx1EM2b54PgPBPt96svMGLlCtuPk%3D
B0178WMU4G,,CASIO,58923.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0178WMU4G&atag=kyoheikoga04-22&exp=2016-06-29T10%3A34%3A39Z&v=2&sig=lIY0Cbk9EOfNKI4RZ6Ch8q0xBTRB9gHCPT4Vi4dRP2M%3D
B00YZRJDM0,,Apple,,927195.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00YZRJDM0&atag=kyoheikoga04-22&exp=2016-06-29T10%3A34%3A43Z&v=2&sig=Zd9VUJbX1DI00HR2P%2FTGjp6m3urfByUuOeC3CezyYOc%3D
B016COOLG6,,Motorola,69999.0,297463.0,3.8,34,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B016COOLG6&atag=kyoheikoga04-22&exp=2016-06-29T10%3A34%3A46Z&v=2&sig=iZVyv51VUw4xrbKNDZ2BjozjSJ6kiNkfzpjiMxA50y0%3D
